time,lane_exit_A,lane_exit_B,lane_exit_C,lane_exit_D
634,-1.0,-1.0,-1.0,-1.0
635,-1.0,-1.0,-1.0,-1.0
636,-1.0,-1.0,-1.0,-1.0
637,-1.0,-1.0,-1.0,-1.0
638,-1.0,-1.0,-1.0,-1.0
639,-1.0,-1.0,-1.0,-1.0
640,-1.0,-1.0,-1.0,-1.0
641,-1.0,-1.0,-1.0,-1.0
642,-1.0,-1.0,-1.0,-1.0
643,-1.0,-1.0,-1.0,-1.0
644,-1.0,-1.0,-1.0,-1.0
645,-1.0,-1.0,-1.0,-1.0
646,-1.0,-1.0,-1.0,-1.0
647,-1.0,-1.0,-1.0,-1.0
648,-1.0,-1.0,-1.0,-1.0
649,-1.0,-1.0,-1.0,-1.0
650,-1.0,-1.0,-1.0,-1.0
651,-1.0,-1.0,-1.0,-1.0
652,-1.0,-1.0,-1.0,-1.0
653,-1.0,-1.0,-1.0,-1.0
654,-1.0,-1.0,-1.0,-1.0
655,-1.0,-1.0,-1.0,-1.0
656,-1.0,-1.0,-1.0,-1.0
657,-1.0,-1.0,-1.0,-1.0
658,-1.0,-1.0,-1.0,-1.0
659,-1.0,-1.0,-1.0,-1.0
660,-1.0,-1.0,-1.0,-1.0
661,-1.0,-1.0,-1.0,-1.0
662,-1.0,-1.0,-1.0,-1.0
663,-1.0,-1.0,-1.0,-1.0
664,-1.0,-1.0,-1.0,-1.0
665,-1.0,-1.0,-1.0,-1.0
666,-1.0,-1.0,-1.0,-1.0
667,-1.0,-1.0,-1.0,-1.0
668,-1.0,-1.0,-1.0,-1.0
669,-1.0,-1.0,-1.0,-1.0
670,-1.0,-1.0,-1.0,-1.0
671,-1.0,-1.0,-1.0,-1.0
672,-1.0,-1.0,-1.0,-1.0
673,-1.0,-1.0,-1.0,-1.0
674,-1.0,-1.0,-1.0,-1.0
675,-1.0,-1.0,-1.0,-1.0
676,-1.0,-1.0,-1.0,-1.0
677,-1.0,-1.0,-1.0,-1.0
678,-1.0,-1.0,-1.0,-1.0
679,-1.0,-1.0,-1.0,-1.0
680,-1.0,-1.0,-1.0,-1.0
681,-1.0,-1.0,-1.0,-1.0
682,-1.0,-1.0,-1.0,-1.0
683,-1.0,-1.0,-1.0,-1.0
684,-1.0,-1.0,-1.0,-1.0
685,-1.0,-1.0,-1.0,-1.0
686,-1.0,-1.0,-1.0,-1.0
687,-1.0,-1.0,-1.0,-1.0
688,-1.0,-1.0,-1.0,-1.0
689,-1.0,-1.0,-1.0,-1.0
690,-1.0,-1.0,-1.0,-1.0
691,-1.0,-1.0,-1.0,-1.0
692,-1.0,-1.0,-1.0,-1.0
693,-1.0,-1.0,-1.0,-1.0
694,-1.0,-1.0,-1.0,-1.0
695,-1.0,-1.0,-1.0,-1.0
696,-1.0,-1.0,-1.0,-1.0
697,-1.0,-1.0,-1.0,-1.0
698,-1.0,-1.0,-1.0,-1.0
699,-1.0,-1.0,-1.0,-1.0
700,-1.0,-1.0,-1.0,-1.0
701,-1.0,-1.0,-1.0,-1.0
702,-1.0,-1.0,-1.0,-1.0
703,-1.0,-1.0,-1.0,-1.0
704,-1.0,-1.0,-1.0,-1.0
705,-1.0,-1.0,-1.0,-1.0
706,-1.0,-1.0,-1.0,-1.0
707,-1.0,-1.0,-1.0,-1.0
708,-1.0,-1.0,-1.0,-1.0
709,-1.0,-1.0,-1.0,-1.0
710,-1.0,-1.0,-1.0,-1.0
711,-1.0,-1.0,-1.0,-1.0
712,-1.0,-1.0,-1.0,-1.0
713,-1.0,-1.0,-1.0,-1.0
714,-1.0,-1.0,-1.0,-1.0
715,-1.0,-1.0,-1.0,-1.0
716,-1.0,-1.0,-1.0,-1.0
717,-1.0,-1.0,-1.0,-1.0
718,-1.0,-1.0,-1.0,-1.0
719,-1.0,-1.0,-1.0,-1.0
720,-1.0,-1.0,-1.0,-1.0
721,-1.0,-1.0,-1.0,-1.0
722,-1.0,-1.0,-1.0,-1.0
723,-1.0,-1.0,-1.0,-1.0
724,-1.0,-1.0,-1.0,-1.0
725,-1.0,-1.0,-1.0,-1.0
726,-1.0,-1.0,-1.0,-1.0
727,-1.0,-1.0,-1.0,-1.0
728,-1.0,-1.0,-1.0,-1.0
729,-1.0,-1.0,-1.0,-1.0
730,-1.0,-1.0,-1.0,-1.0
731,-1.0,-1.0,-1.0,-1.0
732,-1.0,-1.0,-1.0,-1.0
733,-1.0,-1.0,-1.0,-1.0
734,-1.0,-1.0,-1.0,-1.0
735,-1.0,-1.0,-1.0,-1.0
736,-1.0,-1.0,-1.0,-1.0
737,-1.0,-1.0,-1.0,-1.0
738,-1.0,-1.0,-1.0,-1.0
739,-1.0,-1.0,-1.0,-1.0
740,-1.0,-1.0,-1.0,-1.0
741,-1.0,-1.0,-1.0,-1.0
742,-1.0,-1.0,-1.0,-1.0
743,-1.0,-1.0,-1.0,-1.0
744,-1.0,-1.0,-1.0,-1.0
745,-1.0,-1.0,-1.0,-1.0
746,-1.0,-1.0,-1.0,-1.0
747,-1.0,-1.0,-1.0,-1.0
748,-1.0,-1.0,-1.0,-1.0
749,-1.0,-1.0,-1.0,-1.0
750,-1.0,-1.0,-1.0,-1.0
751,-1.0,-1.0,-1.0,-1.0
752,-1.0,-1.0,-1.0,-1.0
753,-1.0,-1.0,-1.0,-1.0
754,-1.0,-1.0,-1.0,-1.0
755,-1.0,-1.0,-1.0,-1.0
756,-1.0,-1.0,-1.0,-1.0
757,-1.0,-1.0,-1.0,-1.0
758,-1.0,-1.0,-1.0,-1.0
759,-1.0,-1.0,-1.0,-1.0
760,-1.0,-1.0,-1.0,-1.0
761,-1.0,-1.0,-1.0,-1.0
762,-1.0,-1.0,-1.0,-1.0
763,-1.0,-1.0,-1.0,-1.0
764,-1.0,-1.0,-1.0,-1.0
765,-1.0,-1.0,-1.0,-1.0
766,-1.0,-1.0,-1.0,-1.0
767,-1.0,-1.0,-1.0,-1.0
768,-1.0,-1.0,-1.0,-1.0
769,-1.0,-1.0,-1.0,-1.0
770,-1.0,-1.0,-1.0,-1.0
771,-1.0,-1.0,-1.0,-1.0
772,-1.0,-1.0,-1.0,-1.0
773,-1.0,-1.0,-1.0,-1.0
774,-1.0,-1.0,-1.0,-1.0
775,-1.0,-1.0,-1.0,-1.0
776,-1.0,-1.0,-1.0,-1.0
777,-1.0,-1.0,-1.0,-1.0
778,-1.0,-1.0,-1.0,-1.0
779,-1.0,-1.0,-1.0,-1.0
780,-1.0,-1.0,-1.0,-1.0
781,-1.0,-1.0,-1.0,-1.0
782,-1.0,-1.0,-1.0,-1.0
783,-1.0,-1.0,-1.0,-1.0
784,-1.0,-1.0,-1.0,-1.0
785,-1.0,-1.0,-1.0,-1.0
786,-1.0,-1.0,-1.0,-1.0
787,-1.0,-1.0,-1.0,-1.0
788,-1.0,-1.0,-1.0,-1.0
789,-1.0,-1.0,-1.0,-1.0
790,-1.0,-1.0,-1.0,-1.0
791,-1.0,-1.0,-1.0,-1.0
792,-1.0,-1.0,-1.0,-1.0
793,-1.0,-1.0,-1.0,-1.0
794,-1.0,-1.0,-1.0,-1.0
795,-1.0,-1.0,-1.0,-1.0
796,-1.0,-1.0,-1.0,-1.0
797,-1.0,-1.0,-1.0,-1.0
798,-1.0,-1.0,-1.0,-1.0
799,-1.0,-1.0,-1.0,-1.0
800,-1.0,-1.0,-1.0,-1.0
801,-1.0,-1.0,-1.0,-1.0
802,-1.0,-1.0,-1.0,-1.0
803,-1.0,-1.0,-1.0,-1.0
804,-1.0,-1.0,-1.0,-1.0
805,-1.0,-1.0,-1.0,-1.0
806,-1.0,-1.0,-1.0,-1.0
807,-1.0,-1.0,-1.0,-1.0
808,-1.0,-1.0,-1.0,-1.0
809,-1.0,-1.0,-1.0,-1.0
810,-1.0,-1.0,-1.0,-1.0
811,-1.0,-1.0,-1.0,-1.0
812,-1.0,-1.0,-1.0,-1.0
813,-1.0,-1.0,-1.0,-1.0
814,-1.0,-1.0,-1.0,-1.0
815,-1.0,-1.0,-1.0,-1.0
816,-1.0,-1.0,-1.0,-1.0
817,-1.0,-1.0,-1.0,-1.0
818,-1.0,-1.0,-1.0,-1.0
819,-1.0,-1.0,-1.0,-1.0
820,-1.0,-1.0,-1.0,-1.0
821,-1.0,-1.0,-1.0,-1.0
822,-1.0,-1.0,-1.0,-1.0
823,-1.0,-1.0,-1.0,-1.0
824,-1.0,-1.0,-1.0,-1.0
825,-1.0,-1.0,-1.0,-1.0
826,-1.0,-1.0,-1.0,-1.0
827,-1.0,-1.0,-1.0,-1.0
828,-1.0,-1.0,-1.0,-1.0
829,-1.0,-1.0,-1.0,-1.0
830,-1.0,-1.0,-1.0,-1.0
831,-1.0,-1.0,-1.0,-1.0
832,-1.0,-1.0,-1.0,-1.0
833,-1.0,-1.0,-1.0,-1.0
834,-1.0,-1.0,-1.0,-1.0
835,-1.0,-1.0,-1.0,-1.0
836,-1.0,-1.0,-1.0,-1.0
837,-1.0,-1.0,-1.0,-1.0
838,-1.0,-1.0,-1.0,-1.0
839,-1.0,-1.0,-1.0,-1.0
840,-1.0,-1.0,-1.0,-1.0
841,-1.0,-1.0,-1.0,-1.0
842,-1.0,-1.0,-1.0,-1.0
843,-1.0,-1.0,-1.0,-1.0
844,-1.0,-1.0,-1.0,-1.0
845,-1.0,-1.0,-1.0,-1.0
846,-1.0,-1.0,-1.0,-1.0
847,-1.0,-1.0,-1.0,-1.0
848,-1.0,-1.0,-1.0,-1.0
849,-1.0,-1.0,-1.0,-1.0
850,-1.0,-1.0,-1.0,-1.0
851,-1.0,-1.0,-1.0,-1.0
852,-1.0,-1.0,-1.0,-1.0
853,-1.0,-1.0,-1.0,-1.0
854,-1.0,-1.0,-1.0,-1.0
855,-1.0,-1.0,-1.0,-1.0
856,-1.0,-1.0,-1.0,-1.0
857,-1.0,-1.0,-1.0,-1.0
858,-1.0,-1.0,-1.0,-1.0
859,-1.0,-1.0,-1.0,-1.0
860,-1.0,-1.0,-1.0,-1.0
861,-1.0,-1.0,-1.0,-1.0
862,-1.0,-1.0,-1.0,-1.0
863,-1.0,-1.0,-1.0,-1.0
864,-1.0,-1.0,-1.0,-1.0
865,-1.0,-1.0,-1.0,-1.0
866,-1.0,-1.0,-1.0,-1.0
867,-1.0,-1.0,-1.0,-1.0
868,-1.0,-1.0,-1.0,-1.0
869,-1.0,-1.0,-1.0,-1.0
870,-1.0,-1.0,-1.0,-1.0
871,-1.0,-1.0,-1.0,-1.0
872,-1.0,-1.0,-1.0,-1.0
873,-1.0,-1.0,-1.0,-1.0
874,-1.0,-1.0,-1.0,-1.0
875,-1.0,-1.0,-1.0,-1.0
876,-1.0,-1.0,-1.0,-1.0
877,-1.0,-1.0,-1.0,-1.0
878,-1.0,-1.0,-1.0,-1.0
879,-1.0,-1.0,-1.0,-1.0
880,-1.0,-1.0,-1.0,-1.0
881,-1.0,-1.0,-1.0,-1.0
882,-1.0,-1.0,-1.0,-1.0
883,-1.0,-1.0,-1.0,-1.0
884,-1.0,-1.0,-1.0,-1.0
885,-1.0,-1.0,-1.0,-1.0
886,-1.0,-1.0,-1.0,-1.0
887,-1.0,-1.0,-1.0,-1.0
888,-1.0,-1.0,-1.0,-1.0
889,-1.0,-1.0,-1.0,-1.0
890,-1.0,-1.0,-1.0,-1.0
891,-1.0,-1.0,-1.0,-1.0
892,-1.0,-1.0,-1.0,-1.0
893,-1.0,-1.0,-1.0,-1.0
894,-1.0,-1.0,-1.0,-1.0
895,-1.0,-1.0,-1.0,-1.0
896,-1.0,-1.0,-1.0,-1.0
897,-1.0,-1.0,-1.0,-1.0
898,-1.0,-1.0,-1.0,-1.0
899,-1.0,-1.0,-1.0,-1.0
900,-1.0,-1.0,-1.0,-1.0
901,-1.0,-1.0,-1.0,-1.0
902,-1.0,-1.0,-1.0,-1.0
903,-1.0,-1.0,-1.0,-1.0
904,-1.0,-1.0,-1.0,-1.0
905,-1.0,-1.0,-1.0,-1.0
906,-1.0,-1.0,-1.0,-1.0
907,-1.0,-1.0,-1.0,-1.0
908,-1.0,-1.0,-1.0,-1.0
909,-1.0,-1.0,-1.0,-1.0
910,-1.0,-1.0,-1.0,-1.0
911,-1.0,-1.0,-1.0,-1.0
912,-1.0,-1.0,-1.0,-1.0
913,-1.0,-1.0,-1.0,-1.0
914,-1.0,-1.0,-1.0,-1.0
915,-1.0,-1.0,-1.0,-1.0
916,-1.0,-1.0,-1.0,-1.0
917,-1.0,-1.0,-1.0,-1.0
918,-1.0,-1.0,-1.0,-1.0
919,-1.0,-1.0,-1.0,-1.0
920,-1.0,-1.0,-1.0,-1.0
921,-1.0,-1.0,-1.0,-1.0
922,-1.0,-1.0,-1.0,-1.0
923,-1.0,-1.0,-1.0,-1.0
924,-1.0,-1.0,-1.0,-1.0
925,-1.0,-1.0,-1.0,-1.0
926,-1.0,-1.0,-1.0,-1.0
927,-1.0,-1.0,-1.0,-1.0
928,-1.0,-1.0,-1.0,-1.0
929,-1.0,-1.0,-1.0,-1.0
930,-1.0,-1.0,-1.0,-1.0
931,-1.0,-1.0,-1.0,-1.0
932,-1.0,-1.0,-1.0,-1.0
933,-1.0,-1.0,-1.0,-1.0
934,-1.0,-1.0,-1.0,-1.0
935,-1.0,-1.0,-1.0,-1.0
936,-1.0,-1.0,-1.0,-1.0
937,-1.0,-1.0,-1.0,-1.0
938,-1.0,-1.0,-1.0,-1.0
939,-1.0,-1.0,-1.0,-1.0
940,-1.0,-1.0,-1.0,-1.0
941,-1.0,-1.0,-1.0,-1.0
942,-1.0,-1.0,-1.0,-1.0
943,-1.0,-1.0,-1.0,-1.0
944,-1.0,-1.0,-1.0,-1.0
945,-1.0,-1.0,-1.0,-1.0
946,-1.0,-1.0,-1.0,-1.0
947,-1.0,-1.0,-1.0,-1.0
948,-1.0,-1.0,-1.0,-1.0
949,-1.0,-1.0,-1.0,-1.0
950,-1.0,-1.0,-1.0,-1.0
951,-1.0,-1.0,-1.0,-1.0
952,-1.0,-1.0,-1.0,-1.0
953,-1.0,-1.0,-1.0,-1.0
954,-1.0,-1.0,-1.0,-1.0
955,-1.0,-1.0,-1.0,-1.0
956,-1.0,-1.0,-1.0,-1.0
957,-1.0,-1.0,-1.0,-1.0
958,-1.0,-1.0,-1.0,-1.0
959,-1.0,-1.0,-1.0,-1.0
960,-1.0,-1.0,-1.0,-1.0
961,-1.0,-1.0,-1.0,-1.0
962,-1.0,-1.0,-1.0,-1.0
963,-1.0,-1.0,-1.0,-1.0
964,-1.0,-1.0,-1.0,-1.0
965,-1.0,-1.0,-1.0,-1.0
966,-1.0,-1.0,-1.0,-1.0
967,-1.0,-1.0,-1.0,-1.0
968,-1.0,-1.0,-1.0,-1.0
969,-1.0,-1.0,-1.0,-1.0
970,-1.0,-1.0,-1.0,-1.0
971,-1.0,-1.0,-1.0,-1.0
972,-1.0,-1.0,-1.0,-1.0
973,-1.0,-1.0,-1.0,-1.0
974,-1.0,-1.0,-1.0,-1.0
975,-1.0,-1.0,-1.0,-1.0
976,-1.0,-1.0,-1.0,-1.0
977,-1.0,-1.0,-1.0,-1.0
978,-1.0,-1.0,-1.0,-1.0
979,-1.0,-1.0,-1.0,-1.0
980,-1.0,-1.0,-1.0,-1.0
981,-1.0,-1.0,-1.0,-1.0
982,-1.0,-1.0,-1.0,-1.0
983,-1.0,-1.0,-1.0,-1.0
984,-1.0,-1.0,-1.0,-1.0
985,-1.0,-1.0,-1.0,-1.0
986,-1.0,-1.0,-1.0,-1.0
987,-1.0,-1.0,-1.0,-1.0
988,-1.0,-1.0,-1.0,-1.0
989,-1.0,-1.0,-1.0,-1.0
990,-1.0,-1.0,-1.0,-1.0
991,-1.0,-1.0,-1.0,-1.0
992,-1.0,-1.0,-1.0,-1.0
993,-1.0,-1.0,-1.0,-1.0
994,-1.0,-1.0,-1.0,-1.0
995,-1.0,-1.0,-1.0,-1.0
996,-1.0,-1.0,-1.0,-1.0
997,-1.0,-1.0,-1.0,-1.0
998,-1.0,-1.0,-1.0,-1.0
999,-1.0,-1.0,-1.0,-1.0
1000,-1.0,-1.0,-1.0,-1.0
1001,-1.0,-1.0,-1.0,-1.0
1002,-1.0,-1.0,-1.0,-1.0
1003,-1.0,-1.0,-1.0,-1.0
1004,-1.0,-1.0,-1.0,-1.0
1005,-1.0,-1.0,-1.0,-1.0
1006,-1.0,-1.0,-1.0,-1.0
1007,-1.0,-1.0,-1.0,-1.0
1008,-1.0,-1.0,-1.0,-1.0
1009,-1.0,-1.0,-1.0,-1.0
1010,-1.0,-1.0,-1.0,-1.0
1011,-1.0,-1.0,-1.0,-1.0
1012,-1.0,-1.0,-1.0,-1.0
1013,-1.0,-1.0,-1.0,-1.0
1014,-1.0,-1.0,-1.0,-1.0
1015,-1.0,-1.0,-1.0,-1.0
1016,-1.0,-1.0,-1.0,-1.0
1017,-1.0,-1.0,-1.0,-1.0
1018,-1.0,-1.0,-1.0,-1.0
1019,-1.0,-1.0,-1.0,-1.0
1020,-1.0,-1.0,-1.0,-1.0
1021,-1.0,-1.0,-1.0,-1.0
1022,-1.0,-1.0,-1.0,-1.0
1023,-1.0,-1.0,-1.0,-1.0
1024,-1.0,-1.0,-1.0,-1.0
1025,-1.0,-1.0,-1.0,-1.0
1026,-1.0,-1.0,-1.0,-1.0
1027,-1.0,-1.0,-1.0,-1.0
1028,-1.0,-1.0,-1.0,-1.0
1029,-1.0,-1.0,-1.0,-1.0
1030,-1.0,-1.0,-1.0,-1.0
1031,-1.0,-1.0,-1.0,-1.0
1032,-1.0,-1.0,-1.0,-1.0
1033,-1.0,-1.0,-1.0,-1.0
1034,-1.0,-1.0,-1.0,-1.0
1035,-1.0,-1.0,-1.0,-1.0
1036,-1.0,-1.0,-1.0,-1.0
1037,-1.0,-1.0,-1.0,-1.0
1038,-1.0,-1.0,-1.0,-1.0
1039,-1.0,-1.0,-1.0,-1.0
1040,-1.0,-1.0,-1.0,-1.0
1041,-1.0,-1.0,-1.0,-1.0
1042,-1.0,-1.0,-1.0,-1.0
1043,-1.0,-1.0,-1.0,-1.0
1044,-1.0,-1.0,-1.0,-1.0
1045,-1.0,-1.0,-1.0,-1.0
1046,-1.0,-1.0,-1.0,-1.0
1047,-1.0,-1.0,-1.0,-1.0
1048,-1.0,-1.0,-1.0,-1.0
1049,-1.0,-1.0,-1.0,-1.0
1050,-1.0,-1.0,-1.0,-1.0
1051,-1.0,-1.0,-1.0,-1.0
1052,-1.0,-1.0,-1.0,-1.0
1053,-1.0,-1.0,-1.0,-1.0
1054,-1.0,-1.0,-1.0,-1.0
1055,-1.0,-1.0,-1.0,-1.0
1056,-1.0,-1.0,-1.0,-1.0
1057,-1.0,-1.0,-1.0,-1.0
1058,-1.0,-1.0,-1.0,-1.0
1059,-1.0,-1.0,-1.0,-1.0
1060,-1.0,-1.0,-1.0,-1.0
1061,-1.0,-1.0,-1.0,-1.0
1062,-1.0,-1.0,-1.0,-1.0
1063,-1.0,-1.0,-1.0,-1.0
1064,-1.0,-1.0,-1.0,-1.0
1065,-1.0,-1.0,-1.0,-1.0
1066,-1.0,-1.0,-1.0,-1.0
1067,-1.0,-1.0,-1.0,-1.0
1068,-1.0,-1.0,-1.0,-1.0
1069,-1.0,-1.0,-1.0,-1.0
1070,-1.0,-1.0,-1.0,-1.0
1071,-1.0,-1.0,-1.0,-1.0
1072,-1.0,-1.0,-1.0,-1.0
1073,-1.0,-1.0,-1.0,-1.0
1074,-1.0,-1.0,-1.0,-1.0
1075,-1.0,-1.0,-1.0,-1.0
1076,-1.0,-1.0,-1.0,-1.0
1077,-1.0,-1.0,-1.0,-1.0
1078,-1.0,-1.0,-1.0,-1.0
1079,-1.0,-1.0,-1.0,-1.0
1080,-1.0,-1.0,-1.0,-1.0
1081,-1.0,-1.0,-1.0,-1.0
1082,-1.0,-1.0,-1.0,-1.0
1083,-1.0,-1.0,-1.0,-1.0
1084,-1.0,-1.0,-1.0,-1.0
1085,-1.0,-1.0,-1.0,-1.0
1086,-1.0,-1.0,-1.0,-1.0
1087,-1.0,-1.0,-1.0,-1.0
1088,-1.0,-1.0,-1.0,-1.0
1089,-1.0,-1.0,-1.0,-1.0
1090,-1.0,-1.0,-1.0,-1.0
1091,-1.0,-1.0,-1.0,-1.0
1092,-1.0,-1.0,-1.0,-1.0
1093,-1.0,-1.0,-1.0,-1.0
1094,-1.0,-1.0,-1.0,-1.0
1095,-1.0,-1.0,-1.0,-1.0
1096,-1.0,-1.0,-1.0,-1.0
1097,-1.0,-1.0,-1.0,-1.0
1098,-1.0,-1.0,-1.0,-1.0
1099,-1.0,-1.0,-1.0,-1.0
1100,-1.0,-1.0,-1.0,-1.0
1101,-1.0,-1.0,-1.0,-1.0
1102,-1.0,-1.0,-1.0,-1.0
1103,-1.0,-1.0,-1.0,-1.0
1104,-1.0,-1.0,-1.0,-1.0
1105,-1.0,-1.0,-1.0,-1.0
1106,-1.0,-1.0,-1.0,-1.0
1107,-1.0,-1.0,-1.0,-1.0
1108,-1.0,-1.0,-1.0,-1.0
1109,-1.0,-1.0,-1.0,-1.0
1110,-1.0,-1.0,-1.0,-1.0
1111,-1.0,-1.0,-1.0,-1.0
1112,-1.0,-1.0,-1.0,-1.0
1113,-1.0,-1.0,-1.0,-1.0
1114,-1.0,-1.0,-1.0,-1.0
1115,-1.0,-1.0,-1.0,-1.0
1116,-1.0,-1.0,-1.0,-1.0
1117,-1.0,-1.0,-1.0,-1.0
1118,-1.0,-1.0,-1.0,-1.0
1119,-1.0,-1.0,-1.0,-1.0
1120,-1.0,-1.0,-1.0,-1.0
1121,-1.0,-1.0,-1.0,-1.0
1122,-1.0,-1.0,-1.0,-1.0
1123,-1.0,-1.0,-1.0,-1.0
1124,-1.0,-1.0,-1.0,-1.0
1125,-1.0,-1.0,-1.0,-1.0
1126,-1.0,-1.0,-1.0,-1.0
1127,-1.0,-1.0,-1.0,-1.0
1128,-1.0,-1.0,-1.0,-1.0
1129,-1.0,-1.0,-1.0,-1.0
1130,-1.0,-1.0,-1.0,-1.0
1131,-1.0,-1.0,-1.0,-1.0
1132,-1.0,-1.0,-1.0,-1.0
1133,-1.0,-1.0,-1.0,-1.0
1134,-1.0,-1.0,-1.0,-1.0
1135,-1.0,-1.0,-1.0,-1.0
1136,-1.0,-1.0,-1.0,-1.0
1137,-1.0,-1.0,-1.0,-1.0
1138,-1.0,-1.0,-1.0,-1.0
1139,-1.0,-1.0,-1.0,-1.0
1140,-1.0,-1.0,-1.0,-1.0
1141,-1.0,-1.0,-1.0,-1.0
1142,-1.0,-1.0,-1.0,-1.0
1143,-1.0,-1.0,-1.0,-1.0
1144,-1.0,-1.0,-1.0,-1.0
1145,-1.0,-1.0,-1.0,-1.0
1146,-1.0,-1.0,-1.0,-1.0
1147,-1.0,-1.0,-1.0,-1.0
1148,-1.0,-1.0,-1.0,-1.0
1149,-1.0,-1.0,-1.0,-1.0
1150,-1.0,-1.0,-1.0,-1.0
1151,-1.0,-1.0,-1.0,-1.0
1152,-1.0,-1.0,-1.0,-1.0
1153,-1.0,-1.0,-1.0,-1.0
1154,-1.0,-1.0,-1.0,-1.0
1155,-1.0,-1.0,-1.0,-1.0
1156,-1.0,-1.0,-1.0,-1.0
1157,-1.0,-1.0,-1.0,-1.0
1158,-1.0,-1.0,-1.0,-1.0
1159,-1.0,-1.0,-1.0,-1.0
1160,-1.0,-1.0,-1.0,-1.0
1161,-1.0,-1.0,-1.0,-1.0
1162,-1.0,-1.0,-1.0,-1.0
1163,-1.0,-1.0,-1.0,-1.0
1164,-1.0,-1.0,-1.0,-1.0
1165,-1.0,-1.0,-1.0,-1.0
1166,-1.0,-1.0,-1.0,-1.0
1167,-1.0,-1.0,-1.0,-1.0
1168,-1.0,-1.0,-1.0,-1.0
1169,-1.0,-1.0,-1.0,-1.0
1170,-1.0,-1.0,-1.0,-1.0
1171,-1.0,-1.0,-1.0,-1.0
1172,-1.0,-1.0,-1.0,-1.0
1173,-1.0,-1.0,-1.0,-1.0
1174,-1.0,-1.0,-1.0,-1.0
1175,-1.0,-1.0,-1.0,-1.0
1176,-1.0,-1.0,-1.0,-1.0
1177,-1.0,-1.0,-1.0,-1.0
1178,-1.0,-1.0,-1.0,-1.0
1179,-1.0,-1.0,-1.0,-1.0
1180,-1.0,-1.0,-1.0,-1.0
1181,-1.0,-1.0,-1.0,-1.0
1182,-1.0,-1.0,-1.0,-1.0
1183,-1.0,-1.0,-1.0,-1.0
1184,-1.0,-1.0,-1.0,-1.0
1185,-1.0,-1.0,-1.0,-1.0
1186,-1.0,-1.0,-1.0,-1.0
1187,-1.0,-1.0,-1.0,-1.0
1188,-1.0,-1.0,-1.0,-1.0
1189,-1.0,-1.0,-1.0,-1.0
1190,-1.0,-1.0,-1.0,-1.0
1191,-1.0,-1.0,-1.0,-1.0
1192,-1.0,-1.0,-1.0,-1.0
1193,-1.0,-1.0,-1.0,-1.0
1194,-1.0,-1.0,-1.0,-1.0
1195,-1.0,-1.0,-1.0,-1.0
1196,-1.0,-1.0,-1.0,-1.0
1197,-1.0,-1.0,-1.0,-1.0
1198,-1.0,-1.0,-1.0,-1.0
1199,-1.0,-1.0,-1.0,-1.0
1200,-1.0,-1.0,-1.0,-1.0
1201,-1.0,-1.0,-1.0,-1.0
1202,-1.0,-1.0,-1.0,-1.0
1203,-1.0,-1.0,-1.0,-1.0
1204,-1.0,-1.0,-1.0,-1.0
1205,-1.0,-1.0,-1.0,-1.0
1206,-1.0,-1.0,-1.0,-1.0
1207,-1.0,-1.0,-1.0,-1.0
1208,-1.0,-1.0,-1.0,-1.0
1209,-1.0,-1.0,-1.0,-1.0
1210,-1.0,-1.0,-1.0,-1.0
1211,-1.0,-1.0,-1.0,-1.0
1212,-1.0,-1.0,-1.0,-1.0
1213,-1.0,-1.0,-1.0,-1.0
1214,-1.0,-1.0,-1.0,-1.0
1215,-1.0,-1.0,-1.0,-1.0
1216,-1.0,-1.0,-1.0,-1.0
1217,-1.0,-1.0,-1.0,-1.0
1218,-1.0,-1.0,-1.0,-1.0
1219,-1.0,-1.0,-1.0,-1.0
1220,-1.0,-1.0,-1.0,-1.0
1221,-1.0,-1.0,-1.0,-1.0
1222,-1.0,-1.0,-1.0,-1.0
1223,-1.0,-1.0,-1.0,-1.0
1224,-1.0,-1.0,-1.0,-1.0
1225,-1.0,-1.0,-1.0,-1.0
1226,-1.0,-1.0,-1.0,-1.0
1227,-1.0,-1.0,-1.0,-1.0
1228,-1.0,-1.0,-1.0,-1.0
1229,-1.0,-1.0,-1.0,-1.0
1230,-1.0,-1.0,-1.0,-1.0
1231,-1.0,-1.0,-1.0,-1.0
1232,-1.0,-1.0,-1.0,-1.0
1233,-1.0,-1.0,-1.0,-1.0
1234,-1.0,-1.0,-1.0,-1.0
1235,-1.0,-1.0,-1.0,-1.0
1236,-1.0,-1.0,-1.0,-1.0
1237,-1.0,-1.0,-1.0,-1.0
1238,-1.0,-1.0,-1.0,-1.0
1239,-1.0,-1.0,-1.0,-1.0
1240,-1.0,-1.0,-1.0,-1.0
1241,-1.0,-1.0,-1.0,-1.0
1242,-1.0,-1.0,-1.0,-1.0
1243,-1.0,-1.0,-1.0,-1.0
1244,-1.0,-1.0,-1.0,-1.0
1245,-1.0,-1.0,-1.0,-1.0
1246,-1.0,-1.0,-1.0,-1.0
1247,-1.0,-1.0,-1.0,-1.0
1248,-1.0,-1.0,-1.0,-1.0
1249,-1.0,-1.0,-1.0,-1.0
1250,-1.0,-1.0,-1.0,-1.0
1251,-1.0,-1.0,-1.0,-1.0
1252,-1.0,-1.0,-1.0,-1.0
1253,-1.0,-1.0,-1.0,-1.0
1254,-1.0,-1.0,-1.0,-1.0
1255,-1.0,-1.0,-1.0,-1.0
1256,-1.0,-1.0,-1.0,-1.0
