time,lane_exit_A,lane_exit_B,lane_exit_D
43910,12.55,11.36,18.56
43911,12.55,11.36,18.56
43912,12.55,11.36,18.56
43913,12.55,11.36,18.56
43914,12.55,11.36,18.56
43915,12.55,11.36,18.56
43916,12.55,11.36,18.56
43917,12.55,11.36,18.56
43918,12.55,11.36,18.56
43919,12.55,11.36,18.56
43920,12.55,11.36,18.56
43921,12.55,11.36,18.56
43922,12.55,11.36,18.56
43923,12.55,11.36,18.56
43924,12.55,11.36,18.56
43925,12.55,11.36,18.56
43926,12.55,11.36,18.56
43927,12.55,11.36,18.56
43928,12.55,11.36,18.56
43929,12.55,11.36,18.56
43930,12.55,11.36,18.56
43931,12.55,11.36,18.56
43932,12.55,11.36,18.56
43933,12.55,11.36,18.56
43934,12.55,11.36,18.56
43935,12.55,11.36,18.56
43936,12.55,11.36,18.56
43937,12.55,11.36,18.56
43938,12.55,11.36,18.56
43939,12.55,11.36,18.56
43940,12.55,11.36,18.56
43941,12.55,11.36,18.56
43942,12.55,11.36,18.56
43943,12.55,11.36,18.56
43944,12.55,11.36,18.56
43945,12.55,11.36,18.56
43946,12.55,11.36,18.56
43947,12.55,11.36,18.56
43948,12.55,11.36,18.56
43949,12.55,11.36,18.56
43950,12.55,11.36,18.56
43951,12.55,11.36,18.56
43952,12.55,11.36,18.56
43953,12.55,11.36,18.56
43954,12.55,11.36,18.56
43955,12.55,11.36,18.56
43956,12.55,11.36,18.56
43957,12.55,11.36,18.56
43958,12.55,11.36,15.23
43959,12.55,11.36,15.23
43960,12.55,11.36,15.23
43961,12.55,11.36,15.23
43962,12.55,11.36,15.23
43963,12.55,11.36,15.62
43964,12.55,11.36,15.62
43965,12.55,11.36,15.62
43966,12.55,11.36,15.62
43967,12.55,11.36,15.62
43968,12.55,11.36,15.73
43969,12.55,11.36,15.73
43970,12.55,11.36,15.73
43971,12.55,11.36,15.73
43972,12.55,11.36,14.67
43973,12.55,11.36,14.67
43974,12.55,11.36,14.67
43975,12.55,11.36,14.67
43976,12.55,11.36,14.67
43977,12.55,11.36,14.67
43978,12.55,11.36,15.26
43979,12.55,11.36,15.26
43980,12.55,11.36,15.26
43981,12.55,11.36,15.03
43982,12.55,11.36,15.03
43983,12.55,11.36,15.03
43984,12.55,11.36,15.03
43985,12.55,11.36,15.03
43986,12.55,11.36,15.03
43987,12.55,11.36,15.03
43988,12.55,8.71,15.03
43989,12.55,8.71,15.03
43990,12.55,8.71,15.03
43991,12.55,7.99,15.03
43992,12.55,7.99,15.43
43993,12.55,7.99,15.43
43994,12.55,7.99,15.43
43995,12.55,7.99,15.43
43996,12.55,7.99,15.43
43997,12.55,7.99,15.43
43998,12.55,7.99,15.43
43999,12.55,7.99,15.43
44000,12.55,7.99,15.43
44001,12.55,7.99,15.43
44002,12.55,7.99,15.43
44003,12.55,7.99,15.43
44004,12.55,7.99,15.43
44005,12.55,7.99,15.43
44006,12.55,7.99,15.43
44007,12.55,7.99,15.43
44008,12.55,7.99,15.43
44009,12.55,7.99,15.43
44010,12.55,7.99,15.43
44011,12.55,7.99,15.43
44012,12.55,7.99,15.43
44013,12.55,7.99,15.43
44014,12.55,7.99,15.43
44015,12.55,7.99,15.43
44016,12.55,7.99,15.43
44017,12.55,7.99,15.43
44018,12.55,7.99,15.43
44019,12.55,7.99,15.43
44020,12.55,7.99,15.43
44021,12.55,7.99,15.43
44022,12.55,7.99,15.43
44023,12.55,7.99,15.43
44024,12.55,7.99,15.43
44025,12.55,7.99,15.43
44026,12.55,7.99,15.43
44027,12.55,7.99,15.43
44028,12.55,9.17,15.43
44029,12.55,9.17,15.43
44030,12.55,9.17,15.43
44031,12.55,9.17,15.43
44032,12.55,8.95,15.43
44033,12.55,8.95,15.43
44034,12.55,8.95,15.43
44035,12.55,8.95,15.43
44036,12.55,9.14,15.43
44037,12.55,9.14,15.43
44038,12.55,9.14,15.43
44039,12.55,9.14,15.43
44040,12.55,9.14,15.43
44041,12.55,9.4,15.43
44042,12.55,9.4,15.43
44043,12.55,9.4,15.43
44044,12.55,9.36,15.43
44045,12.55,9.36,15.43
44046,12.55,9.36,15.43
44047,12.55,9.36,15.43
44048,12.55,9.36,15.43
44049,12.55,9.36,15.43
44050,12.55,9.36,15.43
44051,12.55,9.36,15.43
44052,12.55,9.36,15.43
44053,12.55,9.36,15.43
44054,12.55,9.36,15.43
44055,12.55,9.36,15.43
44056,12.55,9.36,15.43
44057,12.55,9.36,15.43
44058,12.55,9.36,15.43
44059,12.55,9.36,15.43
44060,12.55,9.36,15.43
44061,12.55,9.36,15.43
44062,12.55,9.36,15.43
44063,12.55,9.36,15.43
44064,12.55,9.36,15.43
44065,12.55,9.36,15.43
44066,12.55,9.36,15.43
44067,12.55,9.36,15.43
44068,12.55,9.36,15.43
44069,12.55,9.36,15.43
44070,12.55,9.36,15.43
44071,12.55,9.36,15.43
44072,12.55,9.36,15.43
44073,12.55,9.36,15.43
44074,12.55,9.36,15.89
44075,12.55,9.36,15.89
44076,12.55,9.36,15.89
44077,12.55,9.36,15.89
44078,12.55,9.36,15.89
44079,12.55,9.36,15.89
44080,8.95,9.36,15.89
44081,8.95,9.36,15.89
44082,8.95,9.36,15.89
44083,8.95,9.36,15.89
44084,9.98,9.36,15.89
44085,9.98,9.36,15.89
44086,9.98,9.36,15.89
44087,9.98,9.36,15.89
44088,9.98,9.36,15.89
44089,9.98,9.36,15.89
44090,9.98,9.36,15.89
44091,9.98,9.36,15.89
44092,9.98,9.15,15.89
44093,9.44,9.15,15.89
44094,9.44,9.15,15.89
44095,9.44,9.15,15.89
44096,9.44,9.54,15.89
44097,9.44,9.54,15.89
44098,9.44,9.54,15.89
44099,9.44,9.54,15.89
44100,9.44,9.54,15.89
44101,9.44,10.02,15.89
44102,9.44,10.02,15.89
44103,9.44,10.02,15.89
44104,9.44,10.02,15.89
44105,9.44,10.02,15.29
44106,9.44,10.02,15.29
44107,9.44,10.02,15.29
44108,9.44,10.88,15.29
44109,9.44,10.88,15.29
44110,9.44,10.88,15.92
44111,9.44,10.88,15.92
44112,9.44,10.88,15.92
44113,9.44,10.58,15.92
44114,9.44,10.58,15.97
44115,9.44,10.58,15.97
44116,9.44,10.58,15.97
44117,9.44,10.58,15.97
44118,9.44,10.58,16.61
44119,9.44,10.58,16.61
44120,9.44,10.58,16.61
44121,9.44,10.58,16.61
44122,9.44,10.58,16.61
44123,9.44,10.58,16.61
44124,9.44,10.58,16.61
44125,9.44,10.58,16.73
44126,9.44,10.58,16.73
44127,9.44,10.58,16.73
44128,9.44,10.58,16.73
44129,9.44,10.58,16.73
44130,9.44,10.58,16.73
44131,9.44,10.58,16.73
44132,9.44,10.58,16.73
44133,9.44,10.58,16.73
44134,9.44,10.58,16.73
44135,9.44,10.58,16.73
44136,9.44,10.58,16.73
44137,9.44,10.58,16.73
44138,9.44,10.58,16.73
44139,9.44,10.58,16.73
44140,9.44,10.58,16.73
44141,9.44,10.58,16.73
44142,9.44,10.58,16.73
44143,9.44,10.58,16.73
44144,9.44,10.58,16.73
44145,9.44,10.58,16.73
44146,9.44,10.58,16.73
44147,9.44,10.58,16.73
44148,9.44,10.58,16.73
44149,9.44,10.58,16.73
44150,9.44,10.58,16.73
44151,9.44,10.58,16.73
44152,9.44,10.58,16.73
44153,9.44,10.58,16.73
44154,9.44,10.58,16.73
44155,9.44,10.58,16.73
44156,9.44,10.58,16.73
44157,9.44,10.58,16.73
44158,9.44,10.58,16.86
44159,9.44,10.58,16.86
44160,12.74,10.58,16.86
44161,12.74,10.58,16.86
44162,12.74,10.58,16.76
44163,12.74,10.58,16.76
44164,12.74,10.58,16.76
44165,12.74,10.58,16.76
44166,12.74,10.58,16.76
44167,12.74,10.7,16.76
44168,12.74,10.7,16.76
44169,12.74,10.7,16.76
44170,12.74,10.7,16.76
44171,12.74,10.73,16.76
44172,12.74,10.73,16.76
44173,12.74,10.73,16.76
44174,12.74,10.73,16.76
44175,12.74,10.73,16.76
44176,12.74,10.86,16.76
44177,12.74,10.86,16.76
44178,12.74,10.86,16.76
44179,12.74,10.86,16.76
44180,12.74,10.86,16.76
44181,12.74,10.86,16.76
44182,12.74,10.0,16.76
44183,12.74,10.0,16.76
44184,12.74,10.0,16.76
44185,12.74,10.0,16.76
44186,12.74,10.0,16.76
44187,12.74,9.75,16.76
44188,12.74,9.75,16.76
44189,12.74,9.75,16.76
44190,12.74,9.75,16.76
44191,12.74,9.78,16.76
44192,12.74,9.78,16.76
44193,12.74,9.78,16.76
44194,12.74,9.78,16.76
44195,12.74,8.73,16.76
44196,12.74,8.73,16.76
44197,12.74,8.73,16.76
44198,12.74,8.73,16.76
44199,12.74,8.73,16.76
44200,12.74,8.72,16.76
44201,12.74,8.72,16.76
44202,12.74,8.72,16.76
44203,12.74,8.72,16.76
44204,12.74,8.72,16.76
44205,12.74,8.72,16.76
44206,12.74,10.16,16.76
44207,12.74,10.16,16.76
44208,12.74,10.16,16.76
44209,12.74,10.16,16.76
44210,12.74,10.16,16.76
44211,12.74,10.16,16.76
44212,12.74,10.16,16.76
44213,12.74,10.16,16.76
44214,12.74,10.16,17.02
44215,12.74,10.16,17.02
44216,12.74,10.16,17.02
44217,12.74,10.16,16.62
44218,12.74,10.16,16.62
44219,12.74,10.16,16.62
44220,12.74,10.16,16.62
44221,12.74,10.16,16.62
44222,12.74,10.16,16.62
44223,12.74,10.16,16.62
44224,12.74,10.16,16.62
44225,12.74,10.16,16.62
44226,12.74,12.53,16.62
44227,12.74,12.53,16.62
44228,12.74,12.53,16.62
44229,12.74,12.53,16.62
44230,12.74,12.53,16.62
44231,12.74,9.96,16.62
44232,12.74,9.96,16.62
44233,12.74,9.96,16.62
44234,12.74,9.96,16.62
44235,12.74,9.96,16.62
44236,12.74,9.96,16.62
44237,12.74,9.96,16.62
44238,12.74,9.96,16.62
44239,12.74,9.96,16.62
44240,12.74,9.96,16.62
44241,12.74,9.96,16.62
44242,12.74,9.97,16.62
44243,12.74,9.97,16.62
44244,12.74,9.97,16.62
44245,12.74,9.97,16.62
44246,12.74,9.97,16.62
44247,12.74,10.55,16.62
44248,12.74,10.55,16.62
44249,12.74,10.55,16.62
44250,12.74,10.55,16.62
44251,12.74,10.54,16.62
44252,12.74,10.54,16.62
44253,12.74,10.54,16.62
44254,12.74,10.54,16.62
44255,12.74,10.23,16.62
44256,12.74,10.23,16.62
44257,12.74,10.23,16.62
44258,12.74,10.23,16.62
44259,12.74,10.23,16.62
44260,12.74,10.23,16.62
44261,12.74,10.02,16.62
44262,12.74,10.02,16.62
44263,12.74,10.02,16.62
44264,12.74,10.02,16.62
44265,12.74,10.02,16.62
44266,12.74,10.02,16.62
44267,12.74,10.02,16.62
44268,12.74,10.02,16.62
44269,12.74,10.02,16.62
44270,12.74,10.02,16.62
44271,12.74,10.02,16.62
44272,12.74,10.02,16.62
44273,12.74,10.02,16.62
44274,12.74,10.02,16.62
44275,12.74,10.02,16.62
44276,12.74,10.02,16.62
44277,12.74,10.02,16.62
44278,10.7,10.02,16.62
44279,10.7,10.02,16.62
44280,10.7,10.02,16.62
44281,10.7,10.02,16.62
44282,10.7,10.02,16.62
44283,10.7,10.02,16.62
44284,10.7,10.02,16.62
44285,10.7,10.02,16.62
44286,10.7,10.02,16.62
44287,10.7,10.02,16.62
44288,10.7,9.51,16.62
44289,10.7,9.51,17.87
44290,10.7,9.51,17.87
44291,10.7,9.51,17.87
44292,10.7,9.51,17.97
44293,10.7,9.51,17.97
44294,10.7,9.51,17.97
44295,10.7,9.51,17.97
44296,10.7,9.51,17.97
44297,10.7,9.51,17.97
44298,10.7,9.51,17.97
44299,10.7,9.51,17.97
44300,10.7,9.51,17.97
44301,10.7,9.51,17.97
44302,10.7,9.51,17.97
44303,10.7,10.25,17.97
44304,10.7,10.25,17.97
44305,10.7,10.25,17.97
44306,10.7,10.25,18.88
44307,10.7,10.25,18.88
44308,10.7,10.25,18.88
44309,10.7,10.25,18.88
44310,10.7,10.25,18.88
44311,10.7,10.25,18.88
44312,10.7,10.25,18.88
44313,10.7,10.25,18.88
44314,10.7,10.25,18.88
44315,10.7,10.25,18.88
44316,10.7,10.25,18.88
44317,10.7,10.25,18.88
44318,10.7,10.25,18.88
44319,10.7,10.25,18.88
44320,10.7,10.25,18.88
44321,10.7,10.25,18.88
44322,10.7,10.25,18.88
44323,10.7,10.25,18.88
44324,10.7,10.25,18.88
44325,10.7,10.25,18.88
44326,10.7,10.01,18.88
44327,10.7,10.01,18.88
44328,10.7,10.01,18.88
44329,10.7,10.01,18.88
44330,10.5,11.88,18.88
44331,10.5,11.88,18.88
44332,10.5,11.88,18.88
44333,10.5,11.88,18.88
44334,11.33,11.88,18.88
44335,11.33,12.52,18.88
44336,11.33,12.52,18.88
44337,11.33,12.52,18.88
44338,11.33,12.52,18.88
44339,11.33,12.52,18.88
44340,11.33,12.52,18.88
44341,11.33,12.52,18.88
44342,11.33,12.52,18.88
44343,11.33,12.52,18.88
44344,11.33,12.52,18.88
44345,11.33,12.52,18.88
44346,11.33,10.04,18.88
44347,11.33,10.04,18.88
44348,11.33,10.04,18.88
44349,11.33,10.04,18.88
44350,11.33,10.04,18.88
44351,11.33,10.04,18.88
44352,11.33,10.04,18.88
44353,11.33,10.04,18.88
44354,11.33,10.04,18.88
44355,11.33,10.04,18.88
44356,11.33,10.04,18.88
44357,11.33,10.47,18.88
44358,11.33,10.47,14.95
44359,11.33,10.47,14.95
44360,11.33,10.47,14.95
44361,11.33,10.47,14.95
44362,11.33,10.47,14.95
44363,11.33,10.47,14.95
44364,11.33,10.47,14.95
44365,11.33,10.47,14.95
44366,11.33,11.85,14.95
44367,11.33,11.85,14.95
44368,11.33,11.85,14.95
44369,11.33,11.85,14.95
44370,11.33,11.85,14.95
44371,11.33,11.85,14.95
44372,11.33,11.85,14.95
44373,11.33,11.85,14.95
44374,11.33,11.85,14.95
44375,11.33,11.85,14.95
44376,11.33,11.85,14.95
44377,11.33,11.85,14.95
44378,11.33,11.85,14.95
44379,11.33,11.85,14.95
44380,11.33,11.85,14.95
44381,11.33,11.85,14.95
44382,11.33,11.85,14.95
44383,11.33,11.85,14.95
44384,11.33,11.85,14.95
44385,11.33,11.85,14.95
44386,11.33,11.85,14.95
44387,11.33,11.85,14.95
44388,11.33,11.85,14.95
44389,11.33,11.85,14.95
44390,11.33,11.85,14.95
44391,11.33,11.85,14.95
44392,11.33,11.85,14.95
44393,11.33,11.85,14.95
44394,11.33,11.85,14.95
44395,11.33,11.85,14.95
44396,11.33,11.85,14.95
44397,11.33,11.85,14.95
44398,11.33,11.85,14.95
44399,11.33,11.85,14.95
44400,11.33,11.85,14.95
44401,11.33,11.85,14.95
44402,11.33,11.85,14.95
44403,11.33,11.85,14.95
44404,11.33,11.85,14.95
44405,11.33,11.85,14.95
44406,11.33,11.85,14.95
44407,11.33,11.85,14.95
44408,11.33,11.85,14.95
44409,11.33,11.85,14.95
44410,11.33,11.85,14.95
44411,11.33,11.85,14.95
44412,11.33,11.85,14.95
44413,11.33,9.15,14.95
44414,11.33,9.15,14.95
44415,11.33,9.15,14.95
44416,11.33,9.15,14.95
44417,11.33,9.15,14.95
44418,11.33,9.15,14.95
44419,11.33,9.15,14.95
44420,11.33,9.15,14.95
44421,11.33,9.15,14.95
44422,11.33,9.15,14.95
44423,11.33,9.15,14.95
44424,11.33,9.15,14.95
44425,11.33,9.15,14.95
44426,11.33,9.15,14.95
44427,11.33,9.15,14.95
44428,11.33,9.15,14.95
44429,11.33,9.15,14.95
44430,11.33,9.15,14.95
44431,11.33,9.15,14.95
44432,11.33,9.15,14.95
44433,11.33,9.15,14.95
44434,11.33,9.15,14.95
44435,11.33,9.15,14.95
44436,11.33,9.15,14.95
44437,11.33,9.15,14.95
44438,11.33,9.15,14.95
44439,11.33,9.15,14.95
44440,11.33,9.15,14.95
44441,11.33,9.15,14.95
44442,11.33,9.15,14.95
44443,11.33,9.15,14.95
44444,11.33,9.15,14.95
44445,11.33,9.15,14.95
44446,11.33,9.15,14.95
44447,11.33,9.15,14.95
44448,11.33,9.82,14.95
44449,11.33,9.82,14.95
44450,11.33,9.82,14.95
44451,11.33,9.82,14.95
44452,11.33,9.54,14.95
44453,11.33,9.54,14.95
44454,11.33,9.54,14.95
44455,11.33,9.54,14.95
44456,11.33,9.54,14.95
44457,11.33,9.54,14.95
44458,11.33,9.54,14.95
44459,11.33,9.54,14.95
44460,11.33,9.54,15.98
44461,11.33,9.54,15.98
44462,11.33,9.54,15.98
44463,11.33,11.03,15.98
44464,10.49,11.03,15.98
44465,10.49,11.03,16.26
44466,10.49,11.03,16.26
44467,10.49,11.03,16.26
44468,10.49,11.03,16.26
44469,10.56,11.03,16.26
44470,10.56,11.03,16.26
44471,10.56,11.03,16.26
44472,10.91,11.03,16.26
44473,10.91,11.03,16.26
44474,10.91,11.03,16.26
44475,10.91,11.03,16.26
44476,10.91,11.03,16.26
44477,10.91,11.03,16.26
44478,10.91,12.21,16.26
44479,10.91,12.21,16.26
44480,10.91,12.21,16.26
44481,10.91,12.21,16.26
44482,10.91,12.21,16.26
44483,10.91,12.21,16.26
44484,10.91,12.21,16.26
44485,10.91,12.21,16.26
44486,10.91,12.21,16.26
44487,10.91,12.21,16.26
44488,9.42,12.21,16.26
44489,9.42,12.21,16.26
44490,9.42,12.21,16.26
44491,9.42,12.21,16.26
44492,9.42,12.21,16.26
44493,9.42,12.21,16.26
44494,9.42,12.21,16.26
44495,9.42,12.21,16.26
44496,9.16,12.21,16.26
44497,9.16,12.21,16.26
44498,9.16,12.21,16.26
44499,9.16,12.21,16.26
44500,9.16,12.21,16.26
44501,9.16,12.21,16.26
44502,9.16,12.21,16.26
44503,9.16,12.21,16.26
44504,9.16,9.1,16.26
44505,9.16,9.1,16.26
44506,9.16,9.1,16.26
44507,9.16,9.1,16.26
44508,9.16,9.1,16.26
44509,9.16,8.44,16.26
44510,9.16,8.44,16.26
44511,9.16,8.44,16.26
44512,9.16,8.44,16.26
44513,9.16,8.12,16.26
44514,9.16,8.12,16.26
44515,9.16,8.12,16.26
44516,9.16,8.12,16.26
44517,9.16,8.12,16.26
44518,9.16,8.12,16.26
44519,9.16,8.12,16.26
44520,9.16,8.12,16.26
44521,9.16,8.12,16.26
44522,9.16,8.12,16.26
44523,9.16,8.12,16.26
44524,9.16,8.12,16.26
44525,9.16,8.31,16.26
44526,9.16,8.31,16.26
44527,9.16,8.31,16.26
44528,9.16,8.31,16.26
44529,9.16,8.31,16.26
44530,9.16,8.31,16.26
44531,9.16,8.31,16.26
44532,9.16,8.31,16.26
44533,9.16,8.31,16.26
44534,9.16,8.31,16.26
44535,9.16,8.31,16.26
44536,9.16,8.31,16.26
44537,9.16,8.41,16.26
44538,9.16,8.41,16.26
44539,9.16,8.41,16.26
44540,9.16,8.41,16.26
44541,9.16,8.55,16.26
44542,9.16,8.55,16.26
44543,9.16,8.55,16.26
44544,9.16,8.55,16.26
44545,9.16,8.25,16.26
44546,9.16,8.25,16.26
44547,9.16,8.25,16.26
44548,9.16,8.25,16.26
44549,9.16,8.25,16.26
44550,9.16,8.25,16.26
44551,9.16,8.25,16.26
44552,9.16,8.25,16.26
44553,9.16,8.25,16.26
44554,9.16,8.25,16.26
44555,9.16,8.25,16.26
44556,9.16,7.95,16.26
44557,9.16,7.95,16.26
44558,9.16,7.95,16.26
44559,9.16,7.95,16.26
44560,9.16,7.95,16.26
44561,9.16,7.95,16.26
44562,9.16,7.71,16.26
44563,9.16,7.71,16.26
44564,9.16,7.71,16.26
44565,9.16,7.71,16.26
44566,9.16,7.71,16.26
44567,9.16,7.59,16.26
44568,9.16,7.59,16.26
44569,9.16,7.59,16.26
44570,9.16,7.59,16.26
44571,9.16,7.59,16.26
44572,9.16,7.59,16.26
44573,9.16,7.84,16.26
44574,9.16,7.84,16.26
44575,9.16,7.84,16.26
44576,9.16,7.84,16.26
44577,9.16,8.01,16.26
44578,9.16,8.01,16.26
44579,9.16,8.01,16.26
44580,9.16,8.01,16.26
44581,9.16,8.01,16.26
44582,9.16,8.1,16.26
44583,9.16,8.1,16.26
44584,9.16,8.1,16.26
44585,9.16,8.1,16.26
44586,9.16,7.63,16.26
44587,9.16,7.63,16.26
44588,9.16,7.63,16.26
44589,9.16,7.63,16.26
44590,9.16,7.63,16.26
44591,9.16,7.63,16.26
44592,9.16,7.63,16.26
44593,9.16,7.63,16.26
44594,9.16,7.63,16.26
44595,9.16,7.63,16.26
44596,9.16,7.63,17.57
44597,9.16,7.63,17.57
44598,9.16,7.63,17.57
44599,9.16,7.63,17.57
44600,9.16,7.63,17.57
44601,9.16,7.63,17.35
44602,9.16,7.63,17.35
44603,9.16,7.63,17.35
44604,9.16,7.63,17.35
44605,9.16,7.63,17.35
44606,9.16,7.63,17.35
44607,9.16,7.63,17.35
44608,13.43,7.63,17.35
44609,13.43,7.63,17.35
44610,13.43,7.63,17.35
44611,13.43,7.63,17.35
44612,13.43,7.63,17.35
44613,13.43,7.63,17.35
44614,13.43,7.63,17.35
44615,13.43,7.63,17.35
44616,13.43,7.63,17.35
44617,13.43,7.63,17.35
44618,13.43,7.63,17.35
44619,13.43,7.63,17.35
44620,13.43,7.63,17.35
44621,13.43,7.63,17.35
44622,13.43,7.63,17.35
44623,13.43,7.63,17.35
44624,13.43,7.63,17.35
44625,13.43,7.63,17.35
44626,13.43,7.63,17.35
44627,13.43,7.63,17.35
44628,13.43,7.63,17.35
44629,13.43,7.63,17.35
44630,13.43,7.63,17.35
44631,13.43,7.63,17.35
44632,13.43,7.63,17.35
44633,13.43,7.63,17.35
44634,13.43,7.63,17.35
44635,13.43,7.63,17.35
44636,13.43,7.63,17.35
44637,13.43,7.63,17.35
44638,13.43,7.63,17.35
44639,13.43,7.63,17.35
44640,13.43,7.63,17.35
44641,13.43,7.63,17.35
44642,13.43,10.53,17.35
44643,13.43,10.53,17.35
44644,13.43,10.53,17.35
44645,13.43,10.53,17.35
44646,13.43,9.5,17.35
44647,13.43,9.5,17.35
44648,13.43,9.5,17.35
44649,13.43,9.5,14.94
44650,13.43,9.5,14.94
44651,13.43,9.5,14.94
44652,13.43,9.5,14.94
44653,13.43,9.5,14.6
44654,13.43,9.5,14.6
44655,13.43,9.5,14.6
44656,13.43,9.5,14.04
44657,13.43,9.5,14.04
44658,13.43,9.5,14.04
44659,13.43,9.5,14.04
44660,13.43,9.5,14.04
44661,13.43,9.5,14.04
44662,13.43,9.5,13.9
44663,13.43,9.5,13.9
44664,13.43,9.5,13.9
44665,13.43,9.5,13.9
44666,13.43,9.5,15.58
44667,13.43,9.5,15.58
44668,13.43,9.5,15.58
44669,13.43,9.5,15.58
44670,13.43,9.5,15.58
44671,13.43,9.5,15.58
44672,13.43,9.5,15.58
44673,13.43,9.5,15.58
44674,13.43,9.5,15.58
44675,13.43,9.5,15.58
44676,13.43,9.5,15.58
44677,13.43,9.6,15.58
44678,13.43,9.6,17.56
44679,13.43,9.6,17.56
44680,13.43,9.6,17.56
44681,13.43,9.6,17.34
44682,13.43,9.6,17.34
44683,13.43,9.6,17.34
44684,12.31,9.6,17.34
44685,12.31,9.6,17.34
44686,12.31,9.6,17.34
44687,12.31,9.6,17.34
44688,12.31,9.6,17.34
44689,12.31,10.3,17.34
44690,12.31,10.3,17.34
44691,12.31,10.3,17.34
44692,12.31,10.3,17.34
44693,12.31,10.3,17.34
44694,12.31,10.66,17.34
44695,12.31,10.66,18.46
44696,12.31,10.66,18.46
44697,12.31,10.66,18.46
44698,12.31,10.66,18.46
44699,12.31,10.66,18.97
44700,12.31,10.66,18.97
44701,12.31,10.66,18.97
44702,12.31,10.66,18.97
44703,12.31,10.66,18.97
44704,12.31,10.66,18.97
44705,12.31,10.66,18.97
44706,12.31,10.66,18.97
44707,12.31,11.01,18.97
44708,12.31,11.01,18.97
44709,12.31,11.01,18.97
44710,12.31,11.01,18.97
44711,12.31,11.01,18.97
44712,12.31,11.76,18.97
44713,12.31,11.76,18.97
44714,12.31,11.76,18.97
44715,12.31,11.76,18.97
44716,12.31,11.76,18.97
44717,12.31,11.76,18.97
44718,12.31,11.76,18.97
44719,12.31,11.76,18.97
44720,12.31,11.76,18.97
44721,12.31,11.76,18.97
44722,12.31,11.76,18.97
44723,12.31,11.76,18.97
44724,12.31,11.76,18.97
44725,12.31,11.3,18.97
44726,12.31,11.3,18.97
44727,12.31,11.3,18.97
44728,12.31,11.3,18.97
44729,12.31,11.32,18.97
44730,12.31,11.32,18.97
44731,12.31,11.32,18.97
44732,12.31,11.32,18.97
44733,12.31,11.32,18.97
44734,12.31,11.32,18.97
44735,12.31,11.32,18.97
44736,12.31,10.99,18.97
44737,12.31,10.99,18.97
44738,12.31,10.99,18.97
44739,12.31,10.99,18.97
44740,12.31,10.99,18.97
44741,12.31,10.99,18.97
44742,12.31,10.99,18.97
44743,12.31,10.99,18.97
44744,12.31,10.99,18.97
44745,12.31,10.99,18.97
44746,12.31,9.82,18.97
44747,12.31,9.82,18.97
44748,12.31,9.82,18.97
44749,12.31,9.82,18.97
44750,12.31,9.53,18.97
44751,12.31,9.53,18.97
44752,12.31,9.53,18.97
44753,12.31,9.53,18.97
44754,12.31,9.53,18.97
44755,12.31,9.53,18.97
44756,12.31,9.06,18.97
44757,12.31,9.06,18.97
44758,12.31,9.06,18.97
44759,12.31,9.06,18.97
44760,12.31,9.06,18.97
44761,11.24,9.68,18.97
44762,11.24,9.68,18.97
44763,11.24,9.68,18.97
44764,11.24,9.68,18.97
44765,11.24,9.68,18.97
44766,11.24,8.92,18.97
44767,11.24,8.92,18.97
44768,11.24,8.92,18.97
44769,11.24,8.92,18.97
44770,11.24,9.34,18.97
44771,11.24,9.34,18.97
44772,11.24,9.34,18.97
44773,11.24,9.34,18.97
44774,11.24,9.34,18.97
44775,11.24,7.81,18.97
44776,11.24,7.81,18.97
44777,11.24,7.81,18.97
44778,11.24,7.81,18.97
44779,11.24,9.01,18.97
44780,11.24,9.01,18.97
44781,11.24,9.01,18.97
44782,11.24,9.01,18.97
44783,11.24,9.22,18.97
44784,11.24,9.22,20.01
44785,11.24,9.22,20.01
44786,11.24,9.22,20.01
44787,11.24,9.22,20.01
44788,11.24,9.22,19.27
44789,11.24,8.36,19.27
44790,11.24,8.36,19.27
44791,11.24,8.36,19.27
44792,11.24,8.36,20.19
44793,11.24,9.22,20.19
44794,11.24,9.22,20.19
44795,11.24,9.22,20.19
44796,11.24,9.22,20.19
44797,11.24,9.22,20.19
44798,11.24,8.16,20.19
44799,11.24,8.16,20.19
44800,11.24,8.16,20.19
44801,11.24,8.16,20.19
44802,11.24,8.33,20.19
44803,11.24,8.33,20.19
44804,11.24,8.33,20.19
44805,11.24,8.33,20.19
44806,11.24,8.33,20.19
44807,11.24,8.33,20.19
44808,11.24,8.53,20.19
44809,11.24,8.53,20.19
44810,11.24,8.53,20.19
44811,11.24,8.53,20.19
44812,11.24,8.53,20.19
44813,11.24,8.53,20.19
44814,11.24,8.53,20.19
44815,11.24,8.53,20.19
44816,11.24,8.53,20.19
44817,11.24,8.53,20.19
44818,11.24,8.53,20.19
44819,11.24,8.53,20.19
44820,11.24,8.53,20.19
44821,11.24,8.53,20.19
44822,11.24,9.59,20.19
44823,11.24,9.59,20.19
44824,11.24,9.59,20.19
44825,11.24,9.59,20.19
44826,11.24,9.59,20.19
44827,11.24,9.59,20.19
44828,11.24,9.59,20.19
44829,11.24,9.59,20.19
44830,11.24,9.59,20.19
44831,11.24,9.59,20.19
44832,11.24,9.59,20.19
44833,11.24,9.59,20.19
44834,11.24,9.59,20.19
44835,11.24,9.59,20.19
44836,11.24,9.59,20.19
44837,11.24,9.59,20.19
44838,11.24,9.59,20.19
44839,11.24,9.59,20.19
44840,11.24,9.59,20.19
